,Hour,Set_T,Temp,SFH15_kWh,SFH45_kWh,SFH100_kWh,DHW_kWh
2017-01-03 19:15:00+01:00,67,20,-2.2,0.44102,0.6846725,1.2699799999999999,0.3597066666666661
2017-01-03 19:30:00+01:00,67,20,-2.2,0.44102,0.6846725,1.2699799999999999,0.16201458333333302
2017-01-03 19:45:00+01:00,67,20,-2.2,0.44102,0.6846725,1.2699799999999999,0.146084166666666
2017-01-03 20:00:00+01:00,68,20,-3.1,0.5753024999999999,0.7041799999999999,3.252325,0.0512804166666666
2017-01-03 20:15:00+01:00,68,20,-3.1,0.5753024999999999,0.7041799999999999,3.252325,0.0774225
2017-01-03 20:30:00+01:00,68,20,-3.1,0.5753024999999999,0.7041799999999999,3.252325,0.0179795833333333
2017-01-03 20:45:00+01:00,68,20,-3.1,0.5753024999999999,0.7041799999999999,3.252325,0.20268083333333306
2017-01-03 21:00:00+01:00,69,20,-3.9,0.5847525,1.0226674999999998,1.2137225,0.101113333333333
2017-01-03 21:15:00+01:00,69,20,-3.9,0.5847525,1.0226674999999998,1.2137225,0.12548625
2017-01-03 21:30:00+01:00,69,20,-3.9,0.5847525,1.0226674999999998,1.2137225,0.06825875
2017-01-03 21:45:00+01:00,69,20,-3.9,0.5847525,1.0226674999999998,1.2137225,0.0134425
2017-01-03 22:00:00+01:00,70,20,-3.9,0.45233500000000004,0.9170299999999999,1.936095,0.02947625
2017-01-03 22:15:00+01:00,70,20,-3.9,0.45233500000000004,0.9170299999999999,1.936095,0.31616583333333304
2017-01-03 22:30:00+01:00,70,20,-3.9,0.45233500000000004,0.9170299999999999,1.936095,0.0989495833333333
2017-01-03 22:45:00+01:00,70,20,-3.9,0.45233500000000004,0.9170299999999999,1.936095,0.022685
2017-01-03 23:00:00+01:00,71,20,-4.2,0.47767,0.981015,2.473465,0.0525341666666666
2017-01-03 23:15:00+01:00,71,20,-4.2,0.47767,0.981015,2.473465,0.0112391666666666
2017-01-03 23:30:00+01:00,71,20,-4.2,0.47767,0.981015,2.473465,0.00229166666666666
2017-01-03 23:45:00+01:00,71,20,-4.2,0.47767,0.981015,2.473465,0.0200529166666666
2017-01-04 00:00:00+01:00,72,20,-4.4,0.59496,1.0644749999999998,1.83467,0.0402983333333333
2017-01-04 00:15:00+01:00,72,20,-4.4,0.59496,1.0644749999999998,1.83467,0.0
2017-01-04 00:30:00+01:00,72,20,-4.4,0.59496,1.0644749999999998,1.83467,0.0137575
2017-01-04 00:45:00+01:00,72,20,-4.4,0.59496,1.0644749999999998,1.83467,0.0058275
2017-01-04 01:00:00+01:00,73,20,-4.6,0.6019725,1.08985,1.4148325000000002,0.0
2017-01-04 01:15:00+01:00,73,20,-4.6,0.6019725,1.08985,1.4148325000000002,0.0
2017-01-04 01:30:00+01:00,73,20,-4.6,0.6019725,1.08985,1.4148325000000002,0.0
2017-01-04 01:45:00+01:00,73,20,-4.6,0.6019725,1.08985,1.4148325000000002,0.0
2017-01-04 02:00:00+01:00,74,20,-4.8,0.60882,0.9266424999999999,2.4892275,0.00709083333333333
2017-01-04 02:15:00+01:00,74,20,-4.8,0.60882,0.9266424999999999,2.4892275,0.0
2017-01-04 02:30:00+01:00,74,20,-4.8,0.60882,0.9266424999999999,2.4892275,0.0
2017-01-04 02:45:00+01:00,74,20,-4.8,0.60882,0.9266424999999999,2.4892275,0.0
2017-01-04 03:00:00+01:00,75,20,-5.4,0.6155775,1.128865,1.2968275,0.0
2017-01-04 03:15:00+01:00,75,20,-5.4,0.6155775,1.128865,1.2968275,0.0
2017-01-04 03:30:00+01:00,75,20,-5.4,0.6155775,1.128865,1.2968275,0.0
2017-01-04 03:45:00+01:00,75,20,-5.4,0.6155775,1.128865,1.2968275,0.0
2017-01-04 04:00:00+01:00,76,20,-4.7,0.62203,1.1350200000000001,1.5379425000000002,0.0
2017-01-04 04:15:00+01:00,76,20,-4.7,0.62203,1.1350200000000001,1.5379425000000002,0.0
2017-01-04 04:30:00+01:00,76,20,-4.7,0.62203,1.1350200000000001,1.5379425000000002,0.0
2017-01-04 04:45:00+01:00,76,20,-4.7,0.62203,1.1350200000000001,1.5379425000000002,0.0
2017-01-04 05:00:00+01:00,77,20,-3.7,0.6281325000000001,0.8395024999999999,1.5276375,0.0
2017-01-04 05:15:00+01:00,77,20,-3.7,0.6281325000000001,0.8395024999999999,1.5276375,0.0007012499999999991
2017-01-04 05:30:00+01:00,77,20,-3.7,0.6281325000000001,0.8395024999999999,1.5276375,0.0
2017-01-04 05:45:00+01:00,77,20,-3.7,0.6281325000000001,0.8395024999999999,1.5276375,0.00631083333333333
2017-01-04 06:00:00+01:00,78,20,-2.9,0.6336075,1.0455025,2.331,0.00433416666666666
2017-01-04 06:15:00+01:00,78,20,-2.9,0.6336075,1.0455025,2.331,0.03371625
2017-01-04 06:30:00+01:00,78,20,-2.9,0.6336075,1.0455025,2.331,0.0685204166666666
2017-01-04 06:45:00+01:00,78,20,-2.9,0.6336075,1.0455025,2.331,0.0134229166666666
2017-01-04 07:00:00+01:00,79,20,-2.9,0.4812375,0.7138800000000001,1.5372225000000002,0.0988958333333333
2017-01-04 07:15:00+01:00,79,20,-2.9,0.4812375,0.7138800000000001,1.5372225000000002,0.1220525
2017-01-04 07:30:00+01:00,79,20,-2.9,0.4812375,0.7138800000000001,1.5372225000000002,0.18998708333333306
2017-01-04 07:45:00+01:00,79,20,-2.9,0.4812375,0.7138800000000001,1.5372225000000002,0.14822375
2017-01-04 08:00:00+01:00,80,20,-2.3,0.4849575,0.8918674999999999,1.0459725,0.135767499999999
2017-01-04 08:15:00+01:00,80,20,-2.3,0.4849575,0.8918674999999999,1.0459725,0.232005
2017-01-04 08:30:00+01:00,80,20,-2.3,0.4849575,0.8918674999999999,1.0459725,0.20826833333333306
2017-01-04 08:45:00+01:00,80,20,-2.3,0.4849575,0.8918674999999999,1.0459725,0.20179375
2017-01-04 09:00:00+01:00,81,20,-1.9,0.46034,0.95675,3.1332750000000003,0.11352
2017-01-04 09:15:00+01:00,81,20,-1.9,0.46034,0.95675,3.1332750000000003,0.0703120833333333
2017-01-04 09:30:00+01:00,81,20,-1.9,0.46034,0.95675,3.1332750000000003,0.203783333333333
2017-01-04 09:45:00+01:00,81,20,-1.9,0.46034,0.95675,3.1332750000000003,0.118244583333333
2017-01-04 10:00:00+01:00,82,20,-1.6,0.44948999999999995,0.6884024999999999,1.4662375,0.112480833333333
2017-01-04 10:15:00+01:00,82,20,-1.6,0.44948999999999995,0.6884024999999999,1.4662375,0.120742916666666
2017-01-04 10:30:00+01:00,82,20,-1.6,0.44948999999999995,0.6884024999999999,1.4662375,0.0858479166666666
2017-01-04 10:45:00+01:00,82,20,-1.6,0.44948999999999995,0.6884024999999999,1.4662375,0.0995966666666666
2017-01-04 11:00:00+01:00,83,20,-0.8,0.438285,0.6877800000000001,1.376845,0.124834583333333
2017-01-04 11:15:00+01:00,83,20,-0.8,0.438285,0.6877800000000001,1.376845,0.247937916666666
2017-01-04 11:30:00+01:00,83,20,-0.8,0.438285,0.6877800000000001,1.376845,0.3752795833333329
2017-01-04 11:45:00+01:00,83,20,-0.8,0.438285,0.6877800000000001,1.376845,0.185596666666666
2017-01-04 12:00:00+01:00,84,20,0.4,0.4283,0.6754,1.3592650000000002,0.39511375
2017-01-04 12:15:00+01:00,84,20,0.4,0.4283,0.6754,1.3592650000000002,0.0334079166666666
2017-01-04 12:30:00+01:00,84,20,0.4,0.4283,0.6754,1.3592650000000002,0.0760770833333333
2017-01-04 12:45:00+01:00,84,20,0.4,0.4283,0.6754,1.3592650000000002,0.0566645833333333
2017-01-04 13:00:00+01:00,85,20,2.3,0.4148675,0.5843400000000001,1.24076,0.00961208333333333
2017-01-04 13:15:00+01:00,85,20,2.3,0.4148675,0.5843400000000001,1.24076,0.027335
2017-01-04 13:30:00+01:00,85,20,2.3,0.4148675,0.5843400000000001,1.24076,0.0205283333333333
2017-01-04 13:45:00+01:00,85,20,2.3,0.4148675,0.5843400000000001,1.24076,0.0147229166666666
2017-01-04 14:00:00+01:00,86,20,3.8,0.4012725,0.5591550000000001,1.2631175,0.04609375
2017-01-04 14:15:00+01:00,86,20,3.8,0.4012725,0.5591550000000001,1.2631175,0.016040000000000002
2017-01-04 14:30:00+01:00,86,20,3.8,0.4012725,0.5591550000000001,1.2631175,0.00774208333333333
2017-01-04 14:45:00+01:00,86,20,3.8,0.4012725,0.5591550000000001,1.2631175,0.0163733333333333
2017-01-04 15:00:00+01:00,87,20,4.2,0.390935,0.5373049999999999,0.59634,0.03427875
2017-01-04 15:15:00+01:00,87,20,4.2,0.390935,0.5373049999999999,0.59634,0.0
2017-01-04 15:30:00+01:00,87,20,4.2,0.390935,0.5373049999999999,0.59634,0.05083875
2017-01-04 15:45:00+01:00,87,20,4.2,0.390935,0.5373049999999999,0.59634,0.09359
2017-01-04 16:00:00+01:00,88,20,3.1,0.3823725,0.5185825,0.73853,0.0125129166666666
2017-01-04 16:15:00+01:00,88,20,3.1,0.3823725,0.5185825,0.73853,0.0019454166666666602
2017-01-04 16:30:00+01:00,88,20,3.1,0.3823725,0.5185825,0.73853,0.01701125
2017-01-04 16:45:00+01:00,88,20,3.1,0.3823725,0.5185825,0.73853,0.035992500000000004
2017-01-04 17:00:00+01:00,89,20,2.1,0.3744,0.5013,2.07003,0.08405375
2017-01-04 17:15:00+01:00,89,20,2.1,0.3744,0.5013,2.07003,0.10890625
2017-01-04 17:30:00+01:00,89,20,2.1,0.3744,0.5013,2.07003,0.143980833333333
2017-01-04 17:45:00+01:00,89,20,2.1,0.3744,0.5013,2.07003,0.0964254166666666
2017-01-04 18:00:00+01:00,90,20,1.4,0.366705,0.9085200000000001,3.009125,0.14499625
2017-01-04 18:15:00+01:00,90,20,1.4,0.366705,0.9085200000000001,3.009125,0.129414166666666
2017-01-04 18:30:00+01:00,90,20,1.4,0.366705,0.9085200000000001,3.009125,0.06017875
2017-01-04 18:45:00+01:00,90,20,1.4,0.366705,0.9085200000000001,3.009125,0.11310625
2017-01-04 19:00:00+01:00,91,20,0.8,0.3587625,0.5797424999999999,2.98275,0.0455229166666666
2017-01-04 19:15:00+01:00,91,20,0.8,0.3587625,0.5797424999999999,2.98275,0.101297916666666
2017-01-04 19:30:00+01:00,91,20,0.8,0.3587625,0.5797424999999999,2.98275,0.101324999999999
2017-01-04 19:45:00+01:00,91,20,0.8,0.3587625,0.5797424999999999,2.98275,0.1601375
2017-01-04 20:00:00+01:00,92,20,0.6,0.3512,0.6504375,2.977825,0.0139783333333333
2017-01-04 20:15:00+01:00,92,20,0.6,0.3512,0.6504375,2.977825,0.05683625
2017-01-04 20:30:00+01:00,92,20,0.6,0.3512,0.6504375,2.977825,0.19262583333333305
2017-01-04 20:45:00+01:00,92,20,0.6,0.3512,0.6504375,2.977825,0.110504583333333
2017-01-04 21:00:00+01:00,93,20,0.7,0.3439375,0.5866475,2.1875,0.01471125
2017-01-04 21:15:00+01:00,93,20,0.7,0.3439375,0.5866475,2.1875,0.02537
2017-01-04 21:30:00+01:00,93,20,0.7,0.3439375,0.5866475,2.1875,0.00720041666666666
2017-01-04 21:45:00+01:00,93,20,0.7,0.3439375,0.5866475,2.1875,0.01096625
2017-01-04 22:00:00+01:00,94,20,-0.3,0.33694,0.7643574999999999,1.6828299999999998,0.0541229166666666
2017-01-04 22:15:00+01:00,94,20,-0.3,0.33694,0.7643574999999999,1.6828299999999998,0.0463254166666666
2017-01-04 22:30:00+01:00,94,20,-0.3,0.33694,0.7643574999999999,1.6828299999999998,0.0604129166666666
2017-01-04 22:45:00+01:00,94,20,-0.3,0.33694,0.7643574999999999,1.6828299999999998,0.12482375
2017-01-04 23:00:00+01:00,95,20,0.1,0.3302125,0.814125,1.229455,0.0554254166666666
2017-01-04 23:15:00+01:00,95,20,0.1,0.3302125,0.814125,1.229455,0.0018075
2017-01-04 23:30:00+01:00,95,20,0.1,0.3302125,0.814125,1.229455,0.0
2017-01-04 23:45:00+01:00,95,20,0.1,0.3302125,0.814125,1.229455,0.00278083333333333
2017-01-05 00:00:00+01:00,96,20,0.3,0.32397750000000003,0.7784500000000001,1.0264575,0.0
2017-01-05 00:15:00+01:00,96,20,0.3,0.32397750000000003,0.7784500000000001,1.0264575,0.0
2017-01-05 00:30:00+01:00,96,20,0.3,0.32397750000000003,0.7784500000000001,1.0264575,0.0
2017-01-05 00:45:00+01:00,96,20,0.3,0.32397750000000003,0.7784500000000001,1.0264575,0.0
2017-01-05 01:00:00+01:00,97,20,-0.1,0.3180525,0.8510650000000001,2.2137325,0.0
2017-01-05 01:15:00+01:00,97,20,-0.1,0.3180525,0.8510650000000001,2.2137325,0.0
2017-01-05 01:30:00+01:00,97,20,-0.1,0.3180525,0.8510650000000001,2.2137325,0.004768333333333329
2017-01-05 01:45:00+01:00,97,20,-0.1,0.3180525,0.8510650000000001,2.2137325,0.0
2017-01-05 02:00:00+01:00,98,20,-1.2,0.31246,0.96955,2.75735,0.0
2017-01-05 02:15:00+01:00,98,20,-1.2,0.31246,0.96955,2.75735,0.00147791666666666
2017-01-05 02:30:00+01:00,98,20,-1.2,0.31246,0.96955,2.75735,0.0
2017-01-05 02:45:00+01:00,98,20,-1.2,0.31246,0.96955,2.75735,0.0028754166666666602
2017-01-05 03:00:00+01:00,99,20,-1.3,0.30704499999999996,0.655435,1.844175,0.000532916666666666
2017-01-05 03:15:00+01:00,99,20,-1.3,0.30704499999999996,0.655435,1.844175,0.0
2017-01-05 03:30:00+01:00,99,20,-1.3,0.30704499999999996,0.655435,1.844175,0.0
2017-01-05 03:45:00+01:00,99,20,-1.3,0.30704499999999996,0.655435,1.844175,0.0
2017-01-05 04:00:00+01:00,100,20,-1.8,0.30186250000000003,0.6679775,1.1022575000000001,0.0
2017-01-05 04:15:00+01:00,100,20,-1.8,0.30186250000000003,0.6679775,1.1022575000000001,0.0
2017-01-05 04:30:00+01:00,100,20,-1.8,0.30186250000000003,0.6679775,1.1022575000000001,0.0
2017-01-05 04:45:00+01:00,100,20,-1.8,0.30186250000000003,0.6679775,1.1022575000000001,0.0
2017-01-05 05:00:00+01:00,101,20,-2.0,0.2968575,1.0479425,2.389335,0.0
2017-01-05 05:15:00+01:00,101,20,-2.0,0.2968575,1.0479425,2.389335,0.0
2017-01-05 05:30:00+01:00,101,20,-2.0,0.2968575,1.0479425,2.389335,0.0313466666666666
2017-01-05 05:45:00+01:00,101,20,-2.0,0.2968575,1.0479425,2.389335,0.05783375
2017-01-05 06:00:00+01:00,102,20,-2.4,0.291785,0.6836599999999999,1.1892924999999999,0.00879083333333333
2017-01-05 06:15:00+01:00,102,20,-2.4,0.291785,0.6836599999999999,1.1892924999999999,0.06936375
2017-01-05 06:30:00+01:00,102,20,-2.4,0.291785,0.6836599999999999,1.1892924999999999,0.17067208333333306
2017-01-05 06:45:00+01:00,102,20,-2.4,0.291785,0.6836599999999999,1.1892924999999999,0.0389941666666666
2017-01-05 07:00:00+01:00,103,20,-1.8,0.28662,0.7304299999999999,2.24507,0.013030000000000002
2017-01-05 07:15:00+01:00,103,20,-1.8,0.28662,0.7304299999999999,2.24507,0.205207083333333
2017-01-05 07:30:00+01:00,103,20,-1.8,0.28662,0.7304299999999999,2.24507,0.253329583333333
2017-01-05 07:45:00+01:00,103,20,-1.8,0.28662,0.7304299999999999,2.24507,0.219554166666666
2017-01-05 08:00:00+01:00,104,20,0.3,0.3226075,0.8725575000000001,2.13669,0.0501104166666666
2017-01-05 08:15:00+01:00,104,20,0.3,0.3226075,0.8725575000000001,2.13669,0.118824583333333
2017-01-05 08:30:00+01:00,104,20,0.3,0.3226075,0.8725575000000001,2.13669,0.0938170833333333
2017-01-05 08:45:00+01:00,104,20,0.3,0.3226075,0.8725575000000001,2.13669,0.15647999999999898
2017-01-05 09:00:00+01:00,105,20,2.1,0.4332,0.711105,0.8022425,0.21020875
2017-01-05 09:15:00+01:00,105,20,2.1,0.4332,0.711105,0.8022425,0.29043375
2017-01-05 09:30:00+01:00,105,20,2.1,0.4332,0.711105,0.8022425,0.136871666666666
2017-01-05 09:45:00+01:00,105,20,2.1,0.4332,0.711105,0.8022425,0.18057
2017-01-05 10:00:00+01:00,106,20,3.7,0.35324,0.8463575000000001,0.9463950000000001,0.268374166666666
2017-01-05 10:15:00+01:00,106,20,3.7,0.35324,0.8463575000000001,0.9463950000000001,0.228072916666666
2017-01-05 10:30:00+01:00,106,20,3.7,0.35324,0.8463575000000001,0.9463950000000001,0.228480416666666
2017-01-05 10:45:00+01:00,106,20,3.7,0.35324,0.8463575000000001,0.9463950000000001,0.0748670833333333
2017-01-05 11:00:00+01:00,107,20,4.2,0.30086,0.5415800000000001,0.5362725,0.277327083333333
2017-01-05 11:15:00+01:00,107,20,4.2,0.30086,0.5415800000000001,0.5362725,0.218230833333333
2017-01-05 11:30:00+01:00,107,20,4.2,0.30086,0.5415800000000001,0.5362725,0.143425833333333
2017-01-05 11:45:00+01:00,107,20,4.2,0.30086,0.5415800000000001,0.5362725,0.0300845833333333
2017-01-05 12:00:00+01:00,108,20,4.1,0.29160250000000004,0.5188699999999999,1.8693674999999998,0.0644441666666666
2017-01-05 12:15:00+01:00,108,20,4.1,0.29160250000000004,0.5188699999999999,1.8693674999999998,0.1083025
2017-01-05 12:30:00+01:00,108,20,4.1,0.29160250000000004,0.5188699999999999,1.8693674999999998,0.0527466666666666
2017-01-05 12:45:00+01:00,108,20,4.1,0.29160250000000004,0.5188699999999999,1.8693674999999998,0.140764583333333
2017-01-05 13:00:00+01:00,109,20,4.6,0.28228250000000005,0.49695500000000004,1.4666375,0.0329658333333333
2017-01-05 13:15:00+01:00,109,20,4.6,0.28228250000000005,0.49695500000000004,1.4666375,0.029965
2017-01-05 13:30:00+01:00,109,20,4.6,0.28228250000000005,0.49695500000000004,1.4666375,0.05865125
2017-01-05 13:45:00+01:00,109,20,4.6,0.28228250000000005,0.49695500000000004,1.4666375,0.10114125
2017-01-05 14:00:00+01:00,110,20,4.0,0.27508,0.47813249999999996,1.8771075,0.0723616666666666
2017-01-05 14:15:00+01:00,110,20,4.0,0.27508,0.47813249999999996,1.8771075,0.0617379166666666
2017-01-05 14:30:00+01:00,110,20,4.0,0.27508,0.47813249999999996,1.8771075,0.03395
2017-01-05 14:45:00+01:00,110,20,4.0,0.27508,0.47813249999999996,1.8771075,0.0368954166666666
2017-01-05 15:00:00+01:00,111,20,2.7,0.26907,0.46169,1.4716625,0.0331091666666666
2017-01-05 15:15:00+01:00,111,20,2.7,0.26907,0.46169,1.4716625,0.00102
2017-01-05 15:30:00+01:00,111,20,2.7,0.26907,0.46169,1.4716625,0.0187183333333333
2017-01-05 15:45:00+01:00,111,20,2.7,0.26907,0.46169,1.4716625,0.0684729166666666
2017-01-05 16:00:00+01:00,112,20,2.0,0.26438,0.44742250000000006,1.020535,0.153050833333333
2017-01-05 16:15:00+01:00,112,20,2.0,0.26438,0.44742250000000006,1.020535,0.00439791666666666
2017-01-05 16:30:00+01:00,112,20,2.0,0.26438,0.44742250000000006,1.020535,0.0198725
2017-01-05 16:45:00+01:00,112,20,2.0,0.26438,0.44742250000000006,1.020535,0.15542125
2017-01-05 17:00:00+01:00,113,20,1.6,0.26005500000000004,0.8883924999999999,0.9590274999999999,0.0463520833333333
2017-01-05 17:15:00+01:00,113,20,1.6,0.26005500000000004,0.8883924999999999,0.9590274999999999,0.0736445833333333
2017-01-05 17:30:00+01:00,113,20,1.6,0.26005500000000004,0.8883924999999999,0.9590274999999999,0.0896458333333333
2017-01-05 17:45:00+01:00,113,20,1.6,0.26005500000000004,0.8883924999999999,0.9590274999999999,0.0507166666666666
2017-01-05 18:00:00+01:00,114,20,1.1,0.2558475,0.6207575000000001,0.8913099999999999,0.0140187499999999
2017-01-05 18:15:00+01:00,114,20,1.1,0.2558475,0.6207575000000001,0.8913099999999999,0.0896391666666666
2017-01-05 18:30:00+01:00,114,20,1.1,0.2558475,0.6207575000000001,0.8913099999999999,0.0641691666666666
2017-01-05 18:45:00+01:00,114,20,1.1,0.2558475,0.6207575000000001,0.8913099999999999,0.0984620833333333
2017-01-05 19:00:00+01:00,115,20,0.8,0.25126750000000003,0.5537424999999999,0.8641475000000001,0.0459404166666666
2017-01-05 19:15:00+01:00,115,20,0.8,0.25126750000000003,0.5537424999999999,0.8641475000000001,0.19529083333333305
2017-01-05 19:30:00+01:00,115,20,0.8,0.25126750000000003,0.5537424999999999,0.8641475000000001,0.12303625
2017-01-05 19:45:00+01:00,115,20,0.8,0.25126750000000003,0.5537424999999999,0.8641475000000001,0.0630754166666666
2017-01-05 20:00:00+01:00,116,20,0.2,0.24698925,0.878415,2.15867,0.048455
2017-01-05 20:15:00+01:00,116,20,0.2,0.24698925,0.878415,2.15867,0.108392083333333
2017-01-05 20:30:00+01:00,116,20,0.2,0.24698925,0.878415,2.15867,0.10051625
2017-01-05 20:45:00+01:00,116,20,0.2,0.24698925,0.878415,2.15867,0.0530133333333333
2017-01-05 21:00:00+01:00,117,20,-0.4,0.24298225,0.91221,3.02835,0.0873470833333333
2017-01-05 21:15:00+01:00,117,20,-0.4,0.24298225,0.91221,3.02835,0.161232083333333
2017-01-05 21:30:00+01:00,117,20,-0.4,0.24298225,0.91221,3.02835,0.05061875
2017-01-05 21:45:00+01:00,117,20,-0.4,0.24298225,0.91221,3.02835,0.0337283333333333
2017-01-05 22:00:00+01:00,118,20,-1.3,0.239109,0.7147725,1.44945,0.04196
2017-01-05 22:15:00+01:00,118,20,-1.3,0.239109,0.7147725,1.44945,0.0399375
2017-01-05 22:30:00+01:00,118,20,-1.3,0.239109,0.7147725,1.44945,0.001005
2017-01-05 22:45:00+01:00,118,20,-1.3,0.239109,0.7147725,1.44945,0.0052758333333333286
2017-01-05 23:00:00+01:00,119,20,-1.9,0.23552575,0.82678,1.0303699999999998,0.0019491666666666605
2017-01-05 23:15:00+01:00,119,20,-1.9,0.23552575,0.82678,1.0303699999999998,0.01180875
2017-01-05 23:30:00+01:00,119,20,-1.9,0.23552575,0.82678,1.0303699999999998,0.00888041666666666
2017-01-05 23:45:00+01:00,119,20,-1.9,0.23552575,0.82678,1.0303699999999998,0.00165625
2017-01-06 00:00:00+01:00,120,20,-2.2,0.3289925,0.811415,1.85485,0.0
2017-01-06 00:15:00+01:00,120,20,-2.2,0.3289925,0.811415,1.85485,0.0
2017-01-06 00:30:00+01:00,120,20,-2.2,0.3289925,0.811415,1.85485,0.000819583333333333
2017-01-06 00:45:00+01:00,120,20,-2.2,0.3289925,0.811415,1.85485,0.00195
2017-01-06 01:00:00+01:00,121,20,-2.4,0.3703575,0.9427049999999999,2.36327,0.0
2017-01-06 01:15:00+01:00,121,20,-2.4,0.3703575,0.9427049999999999,2.36327,0.0102070833333333
2017-01-06 01:30:00+01:00,121,20,-2.4,0.3703575,0.9427049999999999,2.36327,0.0
2017-01-06 01:45:00+01:00,121,20,-2.4,0.3703575,0.9427049999999999,2.36327,0.0
2017-01-06 02:00:00+01:00,122,20,-2.6,0.38245500000000004,1.01876,0.9660625,0.0
2017-01-06 02:15:00+01:00,122,20,-2.6,0.38245500000000004,1.01876,0.9660625,0.00046625
2017-01-06 02:30:00+01:00,122,20,-2.6,0.38245500000000004,1.01876,0.9660625,0.0
2017-01-06 02:45:00+01:00,122,20,-2.6,0.38245500000000004,1.01876,0.9660625,0.0
2017-01-06 03:00:00+01:00,123,20,-2.8,0.394335,1.02581,1.54995,0.0
2017-01-06 03:15:00+01:00,123,20,-2.8,0.394335,1.02581,1.54995,0.0
2017-01-06 03:30:00+01:00,123,20,-2.8,0.394335,1.02581,1.54995,0.0
2017-01-06 03:45:00+01:00,123,20,-2.8,0.394335,1.02581,1.54995,0.00269916666666666
2017-01-06 04:00:00+01:00,124,20,-3.1,0.40601,0.9948725,3.29295,0.0219183333333333
2017-01-06 04:15:00+01:00,124,20,-3.1,0.40601,0.9948725,3.29295,0.17011916666666596
2017-01-06 04:30:00+01:00,124,20,-3.1,0.40601,0.9948725,3.29295,0.01735125
2017-01-06 04:45:00+01:00,124,20,-3.1,0.40601,0.9948725,3.29295,0.14038499999999898
2017-01-06 05:00:00+01:00,125,20,-3.4,0.41748500000000005,0.961675,1.2196875,0.181457916666666
2017-01-06 05:15:00+01:00,125,20,-3.4,0.41748500000000005,0.961675,1.2196875,0.0930166666666666
2017-01-06 05:30:00+01:00,125,20,-3.4,0.41748500000000005,0.961675,1.2196875,0.208002916666666
2017-01-06 05:45:00+01:00,125,20,-3.4,0.41748500000000005,0.961675,1.2196875,0.181108333333333
2017-01-06 06:00:00+01:00,126,20,-3.7,0.42846,0.943565,1.0478725,0.3980683333333329
2017-01-06 06:15:00+01:00,126,20,-3.7,0.42846,0.943565,1.0478725,0.5640158333333329
2017-01-06 06:30:00+01:00,126,20,-3.7,0.42846,0.943565,1.0478725,0.252362916666666
2017-01-06 06:45:00+01:00,126,20,-3.7,0.42846,0.943565,1.0478725,0.196305416666666
2017-01-06 07:00:00+01:00,127,20,-3.7,0.43902,1.066635,1.4656175,0.3715045833333329
2017-01-06 07:15:00+01:00,127,20,-3.7,0.43902,1.066635,1.4656175,0.128982916666666
2017-01-06 07:30:00+01:00,127,20,-3.7,0.43902,1.066635,1.4656175,0.333064583333333
2017-01-06 07:45:00+01:00,127,20,-3.7,0.43902,1.066635,1.4656175,0.27984499999999896
2017-01-06 08:00:00+01:00,128,20,-3.4,0.4492925,0.9492424999999999,1.0225575,0.17539583333333306
2017-01-06 08:15:00+01:00,128,20,-3.4,0.4492925,0.9492424999999999,1.0225575,0.31028541666666604
2017-01-06 08:30:00+01:00,128,20,-3.4,0.4492925,0.9492424999999999,1.0225575,0.110020833333333
2017-01-06 08:45:00+01:00,128,20,-3.4,0.4492925,0.9492424999999999,1.0225575,0.364437916666666
2017-01-06 09:00:00+01:00,129,20,-2.4,0.45892,0.7781224999999999,2.3556625,0.0558891666666666
2017-01-06 09:15:00+01:00,129,20,-2.4,0.45892,0.7781224999999999,2.3556625,0.0183195833333333
